FORD
tid attemp_tp tp 50lat 99lat
16679.4 16559.1 21.082 54.451 36.7586 101.872 292.18 193.736

FORD
tid attemp_tp tp 50lat 99lat
0 205.391 0.133504 41.688 4.84865e+08
15 205.391 0.133504 63.479 4.84864e+08
11 205.386 0.172524 31.24 4.84865e+08
10 205.386 0.252625 46.642 4.84864e+08
4 205.385 0.160201 48.464 4.84864e+08
6 205.386 0.178685 51.042 4.84864e+08
13 205.385 0.149931 31.611 4.84865e+08
12 205.384 0.254677 35.834 4.84864e+08
3 205.384 0.184845 12.924 4.84865e+08
7 205.384 0.246461 21.234 4.84864e+08
5 205.383 0.223868 12.935 4.84865e+08
14 205.383 0.318344 38.163 4.8477e+08
1 205.383 0.320397 24.656 4.8477e+08
2 205.383 0.277267 17.983 4.8477e+08
8 205.383 0.252621 42.856 4.84769e+08
9 205.294 55.5504 8.198 11.463
3286.07 58.8099 8.198 63.479 33.0593 11.463 4.84865e+08 4.54537e+08

FORD
tid attemp_tp tp 50lat 99lat
13 137.944 131.684 19.914 50.361
9 137.943 131.912 19.494 49.756
15 137.943 131.913 19.078 50.449
11 137.942 131.842 20 50.173
1 137.941 131.883 14.65 49.939
3 137.94 132.054 19.613 50.405
5 137.938 131.906 15.313 50.163
6 137.929 132.071 17.151 52.547
14 137.925 131.846 21.116 51.778
2 137.924 132.239 20.617 53.261
0 137.924 132.374 14.439 52.952
12 137.923 132.051 20.317 51.509
8 137.922 132.117 21.152 52.804
10 137.921 132.203 20.117 53.78
4 137.92 132.128 20.936 52.681
7 137.765 131.716 21.585 140.918
2206.74 2111.94 14.439 21.585 19.0932 49.756 140.918 57.0923

FORD
tid attemp_tp tp 50lat 99lat
5 59589.9 55155.9 71.224 304.686
13 59203.4 54811.1 72.075 304.396
8 58915.9 54592.6 72.208 302.927
9 58931.1 54571.4 72.728 304.076
11 58790.6 54446.6 73.086 304.688
12 58813.1 54543.8 72.35 303.97
6 58708.4 54309.4 72.907 304.145
10 58645 54284.7 72.762 305.038
7 58631.3 54249.8 73.657 305.71
4 58636.9 54232.1 72.883 304.242
15 58508.1 54155.1 74.064 303.527
14 58489 54115.8 73.969 303.391
2 58405.6 54011.2 73.253 304.851
0 58391.7 54056.7 73.018 304.854
3 58220.4 53915 72.339 305.331
1 57970.6 53815.8 67.945 324.28
938851 869267 67.945 74.064 72.5293 302.927 324.28 305.632

FORD
tid attemp_tp tp 50lat 99lat
13 50830.1 50822.5 139.101 170.947
15 50758.9 50750.8 139.325 171.989
3 50779.3 50772.7 139.058 174.438
7 50623.8 50616.3 139.521 172.479
9 50507.7 50500.7 139.891 173.497
4 50436.2 50430.1 140.288 172.113
2 50414.7 50408.7 140.433 171.621
12 50423.9 50417.4 140.292 171.543
6 50372.3 50365.3 140.543 171.095
8 50397.8 50389.3 140.501 172.063
14 50409 50401 140.33 170.481
11 50380.8 50376.8 140.016 174.955
5 50392.1 50385.1 140.236 173.752
10 50340.9 50335.9 140.663 172.62
1 50332.6 50328 140.672 174.091
0 35376.4 35371.5 81.752 762.265
792777 792672 81.752 140.672 136.414 170.481 762.265 209.372

FORD
tid attemp_tp tp 50lat 99lat
9 37005.9 36998.5 191.982 266.492
13 36965 36960.9 191.895 266.334
15 36903.8 36900.1 191.089 266.514
2 36892.6 36888.5 191.677 266.618
3 36872.8 36867.6 191.729 267.4
7 36863.8 36859 192.999 267.027
11 36866.7 36863.8 192.482 266.285
10 36826.1 36821.7 192.265 266.418
5 36801.7 36797.6 192.62 267.573
14 36800.9 36795.7 192.471 266.96
8 36793 36789.7 192.849 266.844
12 36782.8 36778 192.457 267.304
4 36788.8 36784.8 193.076 267.041
6 36760.9 36756.5 193.277 267.241
0 36649.9 36646.3 194.337 267.994
1 32945.1 32941.5 222.137 729.491
585520 585450 191.089 222.137 194.334 266.285 729.491 295.846

FORD
tid attemp_tp tp 50lat 99lat
13 39756.1 39752.2 179.727 264.118
15 39763.7 39759.7 180.065 263.728
11 39730.2 39725.4 179.746 264.077
9 39733.5 39729.2 179.903 263.787
3 39713.9 39709.9 179.863 263.867
7 39702.4 39698 179.386 263.882
5 39687.6 39682.4 180.077 264.397
2 39617.6 39614 179.701 264.224
12 39604.7 39599.6 180.923 264.598
6 39592.2 39587.4 181.398 264.565
8 39579.8 39575 181 264.538
4 39566.6 39561 180.814 264.057
14 39574.5 39569 181.88 264.011
10 39556.4 39552.1 181.358 264.63
0 39389.5 39386.3 184.843 266.415
1 36311.2 36308.3 203.908 772.759
630880 630810 179.386 203.908 182.162 263.728 772.759 296.103

FORD
tid attemp_tp tp 50lat 99lat
13 41747 41742 186.574 259.996
5 41669.6 41665.4 186.598 259.889
12 41633.9 41629.3 186.984 260.774
7 41630.9 41626.8 186.87 260.493
11 41627.6 41623.9 186.595 260.232
6 41611.9 41608.2 187.027 260.77
9 41620 41616.7 185.993 259.846
15 41567.7 41563.9 186.526 260.742
3 41554.2 41550.8 186.908 260.447
2 41560.7 41556.5 186.64 260.49
10 41563.8 41560.9 187.078 260.439
8 41557.9 41553.3 186.749 260.611
14 41530.6 41527.6 187.195 260.045
4 41536.1 41531.5 186.821 260.29
0 41459.7 41455.2 188.771 262.252
1 40294.6 40289.3 190.433 712.881
664166 664101 185.993 190.433 187.11 259.846 712.881 288.762

FORD
tid attemp_tp tp 50lat 99lat
6 49142.7 49138.3 89.959 260.232
7 49114.1 49110.1 95.941 259.02
3 49070.6 49067.2 95.183 259.176
10 48953.8 48949.4 94.959 259.879
13 48948.9 48945 114.799 259.982
9 48967.4 48963.9 109.498 259.212
5 48933.3 48929.8 113.136 260
15 48932.7 48928.8 107.225 260.122
8 48904.9 48900 104.924 259.376
2 48924.6 48920.7 99.405 259.262
11 48908.2 48904.3 121.304 259.327
12 48908 48904.6 106.094 259.858
14 48903.3 48899.4 102.975 259.914
4 48893.3 48890.3 98.124 259.829
0 48840.5 48835.6 94.478 261.872
1 48230.4 48227 91.444 274.374
782577 782515 89.959 121.304 102.466 259.02 274.374 260.715

FORD
tid attemp_tp tp 50lat 99lat
6 49923.6 49920.1 86.054 348.626
5 49780.7 49777.7 86.275 348.645
7 49754.3 49749.8 86.289 348.594
12 49726.5 49723.5 86.09 348.705
4 49728.8 49725.8 86.071 348.896
13 49689.7 49686.3 86.152 348.606
3 49702.2 49698.7 86.073 348.318
2 49673.9 49669.9 86.134 348.493
15 49656.1 49652.7 86.161 348.415
11 49663.2 49659.3 86.157 348.836
14 49633 49630 86.166 348.5
9 49627.2 49622.2 86.157 348.664
10 49634 49630.5 86.112 349.19
8 49608.7 49605.3 86.1 349.111
0 49601.8 49598.3 86.688 351.648
1 49555.9 49552.4 86.012 353.768
794960 794903 86.012 86.688 86.1682 348.318 353.768 349.188

FORD
tid attemp_tp tp 50lat 99lat
15 48473.1 48469.7 158.402 191.145
7 48368.7 48363.8 158.594 191.67
13 48278.2 48271.9 158.881 191.988
3 48305.3 48300.9 158.757 191.626
12 48286.8 48279.6 158.923 191.217
5 48272.5 48265.7 158.918 191.916
9 48263.9 48259.1 158.738 191.787
2 48222.6 48219.2 159.276 191.608
6 48231.1 48225.8 159.24 191.919
11 48199.6 48192.9 159.082 191.284
10 48220.3 48215.9 159.116 192.218
8 48219.9 48215.5 159.236 192.15
14 48213.4 48209.5 159.492 192.062
4 48182.4 48177.1 159.535 191.823
0 48144.2 48136.5 160.092 193.431
1 46438.9 46432.4 159.379 463.176
770321 770236 158.402 160.092 159.104 191.145 463.176 208.814

FORD
tid attemp_tp tp 50lat 99lat
13 48818.4 48812.6 167.625 198.012
15 48765.1 48760.2 167.697 198.384
7 48745 48740.1 167.808 198.816
9 48746.3 48741.9 167.684 198.572
5 48752.7 48747.4 167.731 198.502
3 48728.7 48724.8 167.658 198.806
11 48721.4 48716.5 167.701 198.581
6 48719.5 48712.7 168.382 199.415
10 48668.9 48664 168.217 199.046
2 48680.7 48675.3 168.13 198.951
8 48642 48635.6 168.23 199.326
12 48658.4 48655 168.448 199.7
14 48627.6 48623.3 168.3 199.415
4 48612.7 48606.8 168.487 199.243
0 48586.4 48579.6 168.835 200.495
1 47197.4 47191.2 167.983 366
777671 777587 167.625 168.835 168.057 198.012 366 209.454

FORD
tid attemp_tp tp 50lat 99lat
7 49391.2 49385.3 106.468 239.628
3 49412.9 49408.9 105.918 239.969
9 49356.4 49353.4 109.813 239.815
13 49293.1 49289.2 112.211 240.563
6 49276.3 49271.8 103.96 240.613
5 49245.4 49242 116.018 240.633
10 49232.8 49227.9 107.21 241.012
15 49243 49238.6 111.687 240.574
11 49202.7 49196.8 116.331 240.603
2 49215.4 49211 108.695 240.383
8 49217.9 49212 111.429 240.762
14 49194 49189.6 111.289 240.498
12 49216.3 49212.8 109.608 240.963
4 49210.2 49204.8 108.108 241.233
0 49163.5 49157.6 105.194 242.245
1 48534.8 48531.4 104.504 260.641
787406 787333 103.96 116.331 109.278 239.628 260.641 241.883

FORD
tid attemp_tp tp 50lat 99lat
6 49962.1 49958.6 99.397 302.6
4 49913.9 49910 99.465 302.235
12 49893.8 49890.3 99.452 302.515
7 49887.8 49883.8 99.633 302.74
5 49900.4 49896.9 99.618 302.072
2 49838.9 49835.4 99.479 302.414
13 49852.7 49848.7 99.555 301.976
3 49848.9 49845.4 99.557 302.55
9 49767.9 49764.5 99.641 301.927
15 49739 49735.1 99.612 302.509
10 49732 49728.1 99.557 302.536
11 49762.8 49758.8 99.562 302.293
14 49747.8 49744.4 99.547 302.955
8 49725.4 49722.4 99.593 302.258
0 49712.1 49709.1 99.983 304.504
1 49640.9 49636.9 99.489 310.428
796927 796868 99.397 99.983 99.5712 301.927 310.428 303.032

FORD
tid attemp_tp tp 50lat 99lat
3 95101.1 81806.9 73.533 180.779
1 94489.7 81255.5 74.068 181.334
6 94180.5 81052.7 74.705 181.487
12 93767.7 80685.2 75.063 180.401
4 93438.5 80318.8 75.551 181.282
13 93409.4 80250.8 75.775 180.959
15 92570.8 79750.7 76.513 182.147
8 92498 79442.8 76.824 182.322
14 92346.4 79386.5 76.829 183.074
7 92459.8 79458.1 77.228 181.655
10 91860.6 78986.3 77.037 182.275
9 91412.9 78705.6 77.907 181.026
11 91358.1 78617.3 77.867 182.267
5 91340.1 78696.8 77.813 181.983
2 90737.1 78102.9 79.384 182.039
0 54025.4 51347.9 54.762 571.888
1.445e+06 1.24786e+06 54.762 79.384 75.0537 180.401 571.888 206.057

FORD
tid attemp_tp tp 50lat 99lat
11 56222.1 49460.8 134.721 249.108
7 56075.1 49436.4 134.964 248.912
13 55934.7 49263.3 135.243 249.029
4 55860.5 49193.5 135.587 248.794
6 55803.5 49096.5 135.639 248.625
15 55741.2 49002.1 135.335 248.558
8 55747.5 49036.1 135.901 248.316
9 55712.8 49113.6 135.491 248.882
3 55701.1 49101.1 135.412 248.714
12 55726 49182.6 135.615 248.4
10 55709.7 49232.3 135.777 248.527
5 55673.8 49126.6 135.419 249.429
14 55682.5 49154.9 135.568 248.838
2 55608.8 49005.2 135.955 248.431
0 55589.1 49028.5 136.01 248.962
1 55202.1 48955.4 136.488 286.516
891990 786389 134.721 136.488 135.57 248.316 286.516 251.128

FORD
tid attemp_tp tp 50lat 99lat
11 59775.8 53575.9 124.137 247.841
13 59516.8 53371.7 124.628 247.799
3 59491.3 53391.6 124.986 248.161
10 59395.6 53238.7 125.276 247.924
9 59385.2 53240 125.293 247.939
7 59444.5 53332.4 124.996 248.017
5 59394.3 53285.6 124.935 247.736
8 59397.3 53236.1 125.453 247.394
15 59364.6 53336.7 124.932 247.346
12 59314.9 53251.1 125.561 247.956
2 59324 53174.5 125.642 247.085
6 59312.7 53262.2 125.38 248.389
14 59350.5 53223.8 125.334 246.479
4 59310.4 53097.6 125.89 248.106
0 59066.4 53139.7 126.183 249.125
1 58776.3 52937.5 126.411 277.011
949621 852095 124.137 126.411 125.315 246.479 277.011 249.644

FORD
tid attemp_tp tp 50lat 99lat
11 69335.2 64917.2 85.577 240.377
7 69289.8 64804 85.691 240.582
5 69279.3 64890.5 85.652 239.965
3 69202.5 64748 85.983 241.172
15 69126.6 64761.3 85.74 239.798
9 69139.7 64761.8 85.695 240.655
12 69148.2 64733.8 85.594 239.323
13 69098.9 64717.4 85.939 240.654
8 69091.9 64701.1 85.589 240.343
2 69095.6 64640.3 85.363 240.281
14 69023.2 64588.4 85.963 240.853
6 69008.2 64596.5 85.417 240.917
10 69046.4 64658.5 85.744 240.513
4 68984.9 64634.7 85.857 239.601
0 68993.3 64660.5 85.863 241.354
1 68490.1 64290.3 85.959 260.468
1.10535e+06 1.0351e+06 85.363 85.983 85.7266 239.323 260.468 241.678

FORD
tid attemp_tp tp 50lat 99lat
5 116705 113686 49.139 170.798
14 116319 113223 49.391 171.283
11 116284 113189 49.339 170.882
6 116204 113284 49.337 170.862
4 116138 113098 49.371 171.47
7 116241 113168 49.336 171.701
12 116049 112939 49.35 170.704
1 116287 113207 49.385 170.678
8 116217 113042 49.341 172.096
2 116096 113144 49.339 171.829
9 116366 113279 49.281 170.999
15 116334 113339 49.282 171.963
3 116137 113092 49.267 169.751
10 116207 113120 49.479 171.584
13 116102 113118 49.289 171.113
0 83047.7 82353.4 22.946 614.747
1.82673e+06 1.78028e+06 22.946 49.479 47.6795 169.751 614.747 198.904

FORD
tid attemp_tp tp 50lat 99lat
15 112464 98225.1 56.107 208.068
2 103387 90252.7 63.151 210.998
3 102432 89350.7 63.784 208.142
7 100355 87789.6 65.017 208.913
4 97525.7 85141.9 67.354 209.598
6 94681.4 82932.4 71.328 211.484
13 93195.2 81336.1 71.735 210.875
14 90201.2 79071.3 74.809 211.67
9 89969.5 78801.5 74.808 210.115
11 89556.1 78469.9 75.063 210.569
5 86946.4 76363.3 77.985 211.617
10 85315.1 74940.7 80.194 212.524
1 84724.2 74667.4 78.68 210.893
8 81459.5 72003.7 85.891 210.829
12 81273.6 71801.9 86.038 213.315
0 51559 49053.3 72.916 551.99
1.44505e+06 1.2702e+06 56.107 86.038 72.8037 208.068 551.99 231.975

FORD
tid attemp_tp tp 50lat 99lat
1 123318 107960 52.509 200.684
9 112325 98129.6 59.113 198.439
13 108949 95160.5 61.302 199.092
11 105961 92527.1 63.259 200.595
5 97082.1 84963.3 70.233 199.108
7 96433.9 84289 71.002 199.798
2 93874.9 82295.5 74.941 202.518
10 92957.6 81515.4 73.369 200.222
4 90883.1 79838.1 75.889 199.947
14 89837.7 78732.8 76.997 200.879
8 88741 77840 77.42 199.659
6 87593 77166.8 82.159 201.757
12 83033.8 73230 83.601 202.866
15 82469.3 73082.7 87.209 199.397
3 81839.6 72529.5 88.101 201.236
0 49384.8 47265.2 62.114 552.498
1.48468e+06 1.30653e+06 52.509 88.101 72.4511 198.439 552.498 222.418

FORD
tid attemp_tp tp 50lat 99lat
9 52047.4 46402.3 113.055 309.82
7 51656 46124.2 116.136 309.465
3 51501.3 45883.5 115.303 310.654
15 51026.3 45414.4 116.786 310.402
13 50655.1 45176.8 116.73 311.597
5 50535.9 45150.8 116.828 310.428
11 50499 45056.2 119.198 310.978
10 50421.6 45032.5 118.438 310.413
12 50229.6 44794.8 117.414 311.08
6 50211.2 44850.2 117.483 309.389
8 50155.8 44741 119.809 310.015
4 50178.7 44869.8 117.909 310.348
2 50125 44764.6 118.703 308.815
14 50027.9 44727.4 119.482 310.689
0 49720.5 44495.4 125.308 311.689
1 49467.4 44331.2 134.049 338.691
808459 721815 113.055 134.049 118.914 308.815 338.691 312.155

FORD
tid attemp_tp tp 50lat 99lat
11 48587 43987.3 149.648 315.487
5 48534.6 43992.3 149.231 315.305
13 48486.3 43847.1 146.209 316.183
6 48482.9 43919.2 147.241 315.388
8 48428.1 43863.3 146.858 315.682
10 48123 43614.8 146.639 315.81
9 48018.3 43507 151.106 315.547
2 47988.7 43470.1 147.191 316.19
15 47919.9 43397.2 149.948 315.859
7 47925.1 43405.8 147.408 316.546
3 47845.7 43313.3 150.964 315.727
12 47515.9 43192.9 147.044 316.229
4 47383.4 43035 148.123 316.386
0 47395.5 43029.4 147.073 316.147
14 47189.7 42839.7 150.813 316.729
1 44462 40698.7 173.894 403.919
764286 693113 146.209 173.894 149.962 315.305 403.919 321.446

FORD
tid attemp_tp tp 50lat 99lat
9 53599.7 50487.7 91.838 313.18
13 53419.8 50176.6 91.87 314.539
15 53332.5 50156.6 92.469 313.026
5 53303.4 50163.3 92.352 314.463
6 53243 50112.3 92.008 314.22
7 53225 50033.6 93.408 314.133
11 53192.5 49986.1 92.82 314.632
3 53191.2 50005 93.263 314.108
12 53160.9 50017 92.382 313.412
10 53149.6 50063.8 92.32 314.043
2 53157.2 50048.1 92.503 314.183
4 53144.5 50073.8 92.634 313.969
14 53145.8 50048.4 92.672 313.844
8 53115.3 49988.4 92.213 314.002
0 53092.8 50010.2 92.247 315.655
1 52782.6 49784 91.997 332.591
851256 801155 91.838 93.408 92.4372 313.026 332.591 315.25

FORD
tid attemp_tp tp 50lat 99lat
5 73564.7 71704.2 67.218 286.95
3 73480.6 71625.2 67.154 286.553
7 73398.9 71561 67.19 285.539
15 73436 71546.5 67.395 285.907
6 73351.8 71554.6 67.411 286.944
10 73329.8 71438.6 67.442 285.951
11 73242.2 71392.9 67.267 287.713
4 73285.7 71404.5 67.324 287.069
13 73224.5 71412.9 67.298 285.703
2 73263.8 71407.3 67.29 286.09
12 73276 71390.6 67.198 286.78
8 73203.6 71287.1 67.348 285.893
9 73258.7 71431.6 67.359 285.965
0 73202.3 71367.8 67.461 288.609
14 73224.2 71410.5 67.309 286.456
1 73089.2 71233.4 67.285 288.353
1.17283e+06 1.14317e+06 67.154 67.461 67.3093 285.539 288.609 286.655

FORD
tid attemp_tp tp 50lat 99lat
5 59167.6 51527.3 79.771 300.403
15 58767.5 51218.8 80.529 301.484
13 57745.4 50264.5 82.847 301.988
0 57438.4 50014.5 84.275 302.026
12 57334.8 49960.4 84.419 301.581
8 57142 49727.3 84.404 302.896
10 57143.6 49783.5 85.01 302.174
9 56552.6 49369.9 86.582 302.25
3 56406.8 49119.6 88.327 301.908
7 56294.4 49061.1 88.207 301.409
4 56123.2 48974.8 89.426 302.721
11 55227.7 48365.7 97.268 303.125
6 55003.1 48054.5 93.279 302.524
2 54644.1 47871.5 97.023 301.339
14 54624.4 47730.2 97.626 301.015
1 54001.9 47654.5 96.259 339.079
903617 788698 79.771 97.626 88.4532 300.403 339.079 304.245

FORD
tid attemp_tp tp 50lat 99lat
15 36661.7 36656.2 203.263 266.84
7 36600.3 36596.6 203.017 267.552
5 36595.3 36590.6 203.031 267.736
13 36529.3 36525.3 203.195 267.354
9 36510 36504.9 203.578 267.473
3 36464 36460.4 203.35 268.16
11 36449.3 36446.8 203.627 267.538
12 36397.1 36393.5 204.285 267.445
8 36393.8 36391.6 204.663 267.737
2 36365 36360.3 204.383 267.393
6 36360.7 36356.7 204.777 268.13
10 36364.1 36359.4 204.477 267.856
4 36312.7 36309.5 205.034 268.218
14 36313.4 36309.4 204.875 267.935
0 36164.5 36160.5 206.152 269.774
1 32545.3 32542 225.944 728.529
579027 578964 203.017 225.944 205.478 266.84 728.529 296.604

FORD
tid attemp_tp tp 50lat 99lat
9 57500.8 49247.2 133.907 242.387
5 57444 49223.8 134.19 242.033
11 56933.6 48818.3 134.439 243.496
3 56916.5 48730.8 134.669 242.848
15 56933.8 48906.2 134.6 243.171
8 56902.5 48923.6 134.788 242.612
6 56872.9 48737.8 135.211 242.913
2 56808.7 48807.8 134.674 242.487
13 56828.6 48677.7 134.666 242.414
4 56802.6 48890 134.842 243.972
12 56762.4 48762.3 135.091 242.431
7 56712.7 48660 134.741 242.321
14 56606.4 48686.1 135.328 243.163
10 56563.2 48489.9 135.092 243.452
0 56404.7 48395.3 135.444 244.503
1 56209.6 48542.6 135.866 292.894
909203 780499 133.907 135.866 134.847 242.033 292.894 246.069

FORD
tid attemp_tp tp 50lat 99lat
15 50717.1 50710 139.496 172.689
13 50653.3 50646.7 139.496 173.512
8 50591.2 50584.1 140.169 172.498
12 50537.9 50532.8 140.124 172.087
4 50445.9 50439.4 140.116 172.986
5 50480.8 50474.7 139.717 172.893
11 50433.7 50427.7 139.838 173.845
3 50428.6 50422.1 139.753 175.883
2 50404.2 50399.7 140.25 171.493
9 50407.5 50399 140.138 172.44
6 50379.3 50372.2 140.787 172.022
7 50355.4 50348.3 140.294 174.108
14 50341.3 50336.2 140.628 173.134
10 50337.7 50331.1 140.866 173.113
1 50326 50320 140.634 175.325
0 35385.4 35379 81.654 761.53
792225 792123 81.654 140.866 136.498 171.493 761.53 209.972

